565;Doğancılı Mahallesi Muhtarlığı;ŞİLE;DOĞANCILI
4900432;Cumhuriyet Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;CUMHURİYET
1186502;Kocasinan Merkez Mahallesi Muhtarlığı;BAHÇELİEVLER;KOCASİNAN MERKEZ
130000305;Sultaniye Mahallesi Muhtarlığı;ESENYURT;SULTANİYE
1184210;Sultançiftliği Mahallesi Muhtarlığı;ÇEKMEKÖY;SULTANÇİFTLİĞİ
1183521;Sahilköy Mahallesi Muhtarlığı;ŞİLE;SAHİLKÖY
1183538;Aydıntepe Mahallesi Muhtarlığı;TUZLA;AYDINTEPE
1185372;Muratbey Merkez Mahallesi Muhtarlığı;ÇATALCA;MURATBEY MERKEZ
1182528;Gökçeali Mahallesi Muhtarlığı;ÇATALCA;GÖKÇEALİ
1185902;İnönü Mahallesi Muhtarlığı;ATAŞEHİR;İNÖNÜ
1185845;Göktürk Merkez Mahallesi Muhtarlığı;EYÜPSULTAN;GÖKTÜRK MERKEZ
1185613;Menderes Mahallesi Muhtarlığı;ESENLER;MENDERES
2346;Alkent 2000 Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;ALKENT 2000
1183782;Zübeyde Hanım Mahallesi Muhtarlığı;SULTANGAZİ;ZÜBEYDE HANIM
1186242;İslambey Mahallesi Muhtarlığı;EYÜPSULTAN;İSLAMBEY
4500155;Şahkulu Mahallesi Muhtarlığı;BEYOĞLU;BEREKETZADE
1184159;Hoca Gıyasettin Mahallesi Muhtarlığı;FATİH;HACI KADIN
1185575;Havaalanı Mahallesi Muhtarlığı;ESENLER;HAVAALANI
1186015;İmrahor Mahallesi Muhtarlığı;ARNAVUTKÖY;İMRAHOR
1185377;Erenköy Mahallesi Muhtarlığı;KADIKÖY;ERENKÖY
4750244;Sancaktepe Mahallesi Muhtarlığı;SİLİVRİ;SANCAKTEPE
